Date,Dataset,Method,Topic #,Top Words,LLM Label,Processing Time (s)
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,20,"anxiety, panic, anxious, antidepressant, prozac, agitated, nervousness, xanax, depressant, ssri, ambien, agitation, relaxer, sertraline, relax, drowsiness, mirtazapine, ritalin, benzodiazepine, alprazolam, antipsychotic, depressive, agoraphobia, restlessness, nervous, scare, calm, diazepam, relapse, stressed, stress, insomnia, medication, sedation, pills, opioids, seroquel, scared, pray, treatment, paranoid, psychiatrist, sleepiness, symptom, depression, restless, depakote, prescribed, opioid, serotonin",Mental Health and Medication,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,21,"drowsiness, depressant, tiredness, nausea, moodiness, symptom, antidepressant, depression, restlessness, prozac, appetite, sleepiness, pills, nauseous, ssri, depakote, depressive, irritability, xanax, ritalin, restless, fatigue, seroquel, agitated, alprazolam, sertraline, depressed, drowsy, serotonin, vomiting, tylenol, anxiety, medication, sickness, melatonin, pill, mood, fluoxetine, ambien, dizziness, prescribed, methadone, stimulant, depress, nauseated, withdrawal, illness, risperidone, bipolar, mirtazapine",Mental Health and Medication Effects,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,22,"painkiller, pain, advil, agony, painless, ibuprofen, neuralgia, painful, microgestin, tylenol, ache, remedy, morphine, hurt, alleviate, discomfort, fibromyalgia, relief, tenderness, treat, opioids, soreness, prescribed, vicodin, cramp, treatment, sciatic, sore, opioid, sciatica, tramadol, arthritis, pills, medication, cramping, opiate, medicine, laxative, oxycodone, crampy, nortriptyline, amitriptyline, migraine, fentanyl, suffer, antihistamine, methadone, venlafaxine, heal, lumbar",Pain Management and Treatment,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,23,"zoloft, antidepressant, sertraline, depressant, zyprexa, prozac, ssri, xanax, alprazolam, benzodiazepine, zyrtec, ritalin, ambien, seroquel, prescribed, medication, mirtazapine, depression, anxiety, zomig, prescription, fluoxetine, antipsychotic, depressive, treatment, depakote, drowsiness, restlessness, zit, methadone, depress, restless, diazepam, psychiatrist, zyban, zanaflex, zofran, risperidone, pills, lexapro, depressed, gabapentin, relapse, metronidazole, moodiness, sleepiness, serotonin, symptom, stimulant, effexor",Psychiatric and Mental Health Medications,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,24,"fibromyalgia, neuralgia, painkiller, microgestin, sciatica, pain, advil, tylenol, treatment, sertraline, ssri, neuropathy, prescribed, ritalin, alleviate, lumbar, depressant, antidepressant, restlessness, sciatic, agony, migraine, headaches, ibuprofen, remedy, restless, headache, seroquel, diagnose, diagnosis, symptom, tiredness, ache, medication, amitriptyline, venlafaxine, numbness, lexapro, placebo, relief, mirtazapine, soreness, xanax, drowsiness, morphine, pills, treat, arthritis, discomfort, zoloft",Chronic Pain Management and Relief Strategies,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,25,"prescription, pharmacy, prescribed, medication, insurance, pharmaceutical, medicare, medicine, pill, pharmacist, clinic, physician, treatment, fda, pills, drs, med, md, dosage, drug, methadone, medical, metoprolol, zyrtec, opioids, alprazolam, aleve, painkiller, medicate, affordable, advil, copay, appointment, adderall, zyprexa, consult, copaxone, vicodin, ssri, doctor, hydroxyzine, morphine, risperidone, prescribe, amitriptyline, generic, remedy, coverage, xanax, ritalin",Pharmaceuticals and Medical Treatment,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,26,"sciatica, painkiller, sciatic, lumbar, neuralgia, spinal, pain, morphine, fibromyalgia, treatment, advil, prescribed, spine, neuropathy, recovery, rehab, degenerative, prescription, tramadol, osteoarthritis, remedy, painless, agony, tylenol, opioids, medicine, relief, medication, microgestin, discomfort, oxycodone, painful, alleviate, lexapro, treat, ibuprofen, opiate, opioid, pills, med, drs, nortriptyline, methadone, arthritis, vicodin, hysterectomy, neurologist, numbness, dosage, surgery",Chronic Pain Management and Treatment Options,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,27,"medication, medicine, prescribed, pharmaceutical, treatment, drug, prescription, therapeutic, med, pills, ritalin, remedy, antibiotic, adderall, pill, morphine, alprazolam, cure, pharmacy, inhibitor, medicate, medical, seroquel, stimulant, prozac, pharmacist, opiate, risperidone, vicodin, sertraline, antidepressant, treat, diazepam, xanax, methadone, painkiller, ssri, metoprolol, antihistamine, depressant, zoloft, microgestin, doctor, aspirin, heroin, hydroxyzine, fluoxetine, opioids, benadryl, mirtazapine",Pharmaceuticals and Medications,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,28,"anxiety, antidepressant, depressant, prozac, anxious, xanax, drowsiness, ssri, benzodiazepine, alprazolam, restlessness, depressive, mirtazapine, ritalin, ambien, seroquel, agitated, depression, sertraline, antipsychotic, nervousness, symptom, depakote, diazepam, sleepiness, restless, panic, risperidone, escitalopram, medication, agitation, moodiness, depress, lexapro, serotonin, prescribed, pills, fluoxetine, irritability, insomnia, zoloft, agoraphobia, tiredness, stressed, epilepsy, treatment, sedation, psychiatrist, effexor, stimulant",Mental Health and Psychotropic Medications,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,29,"itching, itchy, itchiness, soreness, itch, cream, remedy, sore, irritation, lotion, treat, rash, benadryl, symptom, treatment, allergy, ointment, discomfort, burn, antihistamine, cleanser, eczema, herpes, tylenol, enema, painkiller, dermatitis, rub, moisturizer, pain, advil, pimple, microgestin, moisturize, blister, agony, psoriasis, ulcer, painful, heartburn, xanax, dryness, pills, pill, burning, blemish, drysol, tenderness, swelling, dermatologist",Skin and Allergy Relief,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,30,"coughing, bronchitis, pneumonia, antihistamine, cough, asthma, throat, drowsiness, tylenol, benadryl, inhaler, reflux, remedy, advil, antibiotic, medicine, xanax, prescribed, ambien, sinusitis, sertraline, drowsy, lung, diazepam, flu, alprazolam, vicodin, symptom, respiratory, zyrtec, medication, allergy, pulmonary, amoxicillin, sneeze, clindamycin, enema, sickness, pills, illness, mucus, clonazepam, treatment, metoprolol, breathe, adderall, med, cold, sleepiness, pharmaceutical",Respiratory and Pharmacological Treatments,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,31,"methadone, morphine, opiate, opioids, heroin, opioid, detox, addict, addiction, relapse, prescription, oxycodone, painkiller, drug, withdrawal, suboxone, medication, pills, prescribed, dosage, pill, vicodin, rehab, alprazolam, advil, adderall, ambien, narcotic, xanax, fentanyl, oxycontin, pharmaceutical, depressant, seroquel, ritalin, antidepressant, tramadol, addictive, pharmacy, ssri, tylenol, diazepam, prozac, sober, nicotine, fluoxetine, stimulant, amitriptyline, motrin, nortriptyline",Substance Use & Prescription Medication,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,32,"bipolar, antidepressant, ssri, depressant, manic, depakote, seroquel, depressive, moodiness, prozac, ritalin, depression, mood, psychiatrist, antipsychotic, mania, mirtazapine, medication, sertraline, lithium, prescribed, agitated, depressed, treatment, benzodiazepine, restlessness, psychosis, psych, adhd, med, therapy, depress, diazepam, restless, agitation, affect, therapist, drowsiness, zoloft, xanax, serotonin, diagnose, irritability, pills, moody, stimulant, therapeutic, ambien, alprazolam, schizophrenia",Mental Health and Psychopharmacology,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,33,"migraine, headache, headaches, contraceptive, pill, contraception, pills, birthcontrol, progesterone, menopause, tylenol, neuralgia, tiredness, nortriptyline, amitriptyline, advil, hormonal, pregnancy, symptom, microgestin, pregnant, endometriosis, dizziness, nausea, iud, ssri, menstrual, prescribed, hormone, ritalin, prescription, drowsiness, ache, estrogen, depakote, antidepressant, endocrinologist, moody, moodiness, gyn, uterine, alprazolam, prozac, obgyn, medication, depressant, period, hysterectomy, dizzy, miscarriage",Women's Health and Hormonal Disorders,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,34,"contraceptive, contraception, implanon, pill, iud, progesterone, birthcontrol, hysterectomy, pregnancy, pregnant, period, menstrual, uterine, pills, menopause, pelvic, miscarriage, ovarian, gyn, cyclen, depo, spotting, monthly, gyno, postpartum, cramp, hormonal, uterus, cycle, bleed, cramping, prescription, tampon, nortriptyline, crampy, endometriosis, bleeding, implant, prescribed, amitriptyline, pimple, gynecologist, advil, depakote, appointment, routine, libido, hormone, ovary, endocrinologist",Women's Reproductive Health and Gynecology,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,35,"lexapro, antidepressant, depressant, ssri, xanax, ritalin, seroquel, drowsiness, prozac, anxiety, depressive, depression, ambien, alprazolam, benzodiazepine, antipsychotic, moodiness, restlessness, sertraline, mirtazapine, medication, risperidone, pills, depakote, sleepiness, restless, prescribed, zoloft, anxious, pill, effexor, depress, serotonin, drowsy, advil, agitated, opioids, morphine, depressed, prescription, tylenol, relapse, fluoxetine, tiredness, symptom, insomnia, affect, vicodin, nortriptyline, bipolar",Psychiatric Medications and Mental Health Symptoms,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,36,"constipation, laxative, constipate, bowel, stool, incontinence, intestinal, colonoscopy, diarrhea, colitis, reflux, crohn, diarrhoea, enema, intestine, detox, suppository, alleviate, indigestion, poop, cleanse, tylenol, nauseous, ibs, remedy, colon, gallbladder, tract, stomach, bladder, treatment, tummy, abdomen, tramadol, digestive, toilet, gerd, opiate, nausea, cleanser, relapse, painkiller, prescribed, advil, gastric, diagnose, routine, urination, opioids, vomiting",Gastrointestinal Health and Treatment,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,37,"dizziness, vertigo, dizzy, drowsiness, nausea, headache, tiredness, headaches, nauseous, migraine, sleepiness, tylenol, symptom, tinnitus, vomiting, restlessness, faint, sickness, tachycardia, nauseated, drowsy, alprazolam, lightheadedness, benadryl, vomit, xanax, ambien, irritability, narcolepsy, tremor, ritalin, reflux, advil, fatigue, restless, nauseate, remedy, benzodiazepine, prescribed, diazepam, diagnose, shaky, sleeplessness, adderall, antipsychotic, moodiness, seroquel, numbness, pills, risperidone",Medication Side Effects and Symptoms,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,38,"insomnia, sleepiness, drowsiness, sleep, sleeplessness, tiredness, restlessness, sleepless, melatonin, sleeping, ambien, drowsy, slept, antidepressant, nap, restless, sertraline, depressant, anxiety, xanax, ritalin, sleepy, asleep, prozac, bedtime, ssri, depression, seroquel, pills, depressive, alprazolam, diazepam, zoloft, tired, sedation, benzodiazepine, moodiness, fatigue, mirtazapine, relaxer, tylenol, relax, exhaustion, caffeine, wake, zyrtec, medication, narcolepsy, depressed, prescribed",Sleep and Mood Disorders Management,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,39,"yeast, vaginal, infection, cream, antibiotic, pill, treat, itching, soreness, symptom, fungus, pills, remedy, yogurt, infect, itchy, clindamycin, sore, cleanser, cleanse, herpes, psoriasis, treatment, zyrtec, clinic, vagina, discharge, rash, diflucan, enema, itchiness, probiotic, obgyn, microgestin, dermatitis, lotion, xanax, tylenol, irritation, prescribed, itch, vesicare, advil, indigestion, diagnose, allergy, capsule, eczema, reflux, incontinence",Women's Health and Vaginal Treatments,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,40,"diabetes, insulin, diabetic, glucose, sugar, diet, endocrinologist, pill, pills, routine, medication, prescription, prescribed, ritalin, metformin, supplement, metoprolol, tylenol, dehydration, treatment, sertraline, fda, placebo, pharmaceutical, tiredness, stimulant, dosage, depressant, medicare, ssri, gatorade, amitriptyline, methadone, alprazolam, ambien, thirst, advil, hunger, medicine, prozac, nortriptyline, seroquel, antidepressant, adderall, exercise, drowsiness, obgyn, vicodin, appetite, contraception",Medical and Pharmaceutical Treatments and Conditions,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,41,"hypertension, prescription, bp, ritalin, prescribed, tachycardia, medication, benzodiazepine, antidepressant, seroquel, bystolic, adderall, pills, sertraline, mirtazapine, depressant, dizziness, alprazolam, tylenol, metoprolol, medicine, dilaudid, pressure, pharmaceutical, dosage, aspirin, ambien, advil, treatment, depakote, pill, risperidone, stimulant, diazepam, ssri, xanax, claritin, inhibitor, amitriptyline, lisinopril, hydroxyzine, dizzy, med, clonidine, prozac, adhd, nortriptyline, pharmacist, valium, physician",Pharmaceuticals and Medication Management,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,42,"contraceptive, contraception, pill, birthcontrol, pills, progesterone, iud, gyn, pregnancy, gyno, pregnant, menopause, condom, hormonal, uterine, menstrual, obgyn, libido, parenthood, postpartum, ovule, miscarriage, ovulate, macrobid, ovarian, prescribed, prescription, hormone, hysterectomy, placebo, period, fertile, endometriosis, gynecologist, cyclen, cycle, medication, estrogen, ovulation, tampon, depo, prozac, vaginal, nortriptyline, ssri, amitriptyline, excedrin, ritalin, viagra, breastfeed",Reproductive Health and Women's Medication,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,43,"asthma, inhaler, bronchitis, respiratory, breathing, breathe, lung, apnea, sertraline, breath, coughing, prescribed, treatment, pulmonary, allergy, allergic, reflux, antihistamine, copd, medicine, remedy, prescription, medication, dosage, zyrtec, pneumonia, clonazepam, ambien, alprazolam, accutane, sinusitis, cleanser, ritalin, nicotine, albuterol, pharmaceutical, metoprolol, adderall, relaxer, diagnose, puff, lidocaine, xanax, advil, zoloft, prescribe, dilaudid, symptom, suppository, cleanse",Respiratory and Pharmaceutical Treatments,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,44,"treatment, illness, prescribed, diagnosis, diagnose, medication, infect, medicine, clinic, symptom, hiv, infection, patient, prescription, dosage, remission, med, outbreak, health, medical, remedy, diarrhoea, cure, xanax, wellbutrin, pharmaceutical, sickness, severity, drs, ssri, cipro, tiredness, tylenol, physician, fever, supplement, venlafaxine, hospitalize, clinical, treat, amitriptyline, viral, nortriptyline, flu, zyrtec, disease, recovery, hospital, pill, vimpat",Medical Treatment and Healthcare,234.21
5/2/25 18:25,Drug_Review_dataset_cleaned.csv,Top2Vec,45,"viagra, erection, erectile, libido, pill, pills, prescribed, ejaculate, contraceptive, contraception, prescription, ritalin, ejaculation, iud, intercourse, adderall, medication, opiate, ssri, treatment, macrobid, testosterone, dosage, sex, induce, methadone, injection, orgasm, stimulant, pelvic, progesterone, headaches, advil, condom, zoloft, medicine, remedy, tiredness, depakote, hysterectomy, edema, placebo, tylenol, advise, hormonal, urination, headache, cialis, amitriptyline, sertraline",Pharmaceuticals and Sexual Health,234.21
